1,1,757.1598510742188,689.2273559570312,85.5771484375,208.79522705078125,1,-1,-1,-1
1,2,194.48971557617188,814.9739990234375,117.73501586914062,265.4000244140625,1,-1,-1,-1
1,3,1164.5072021484375,606.2838134765625,68.0269775390625,188.35498046875,1,-1,-1,-1
1,4,1472.7447509765625,641.356689453125,74.7388916015625,201.2254638671875,1,-1,-1,-1
1,5,1026.0499267578125,606.662353515625,72.414794921875,189.859130859375,1,-1,-1,-1
1,6,674.2799072265625,681.7921752929688,92.5916748046875,218.07763671875,1,-1,-1,-1
1,7,344.8686828613281,817.7401733398438,113.52359008789062,259.55218505859375,1,-1,-1,-1
1,8,917.764892578125,541.9846801757812,48.19427490234376,144.07379150390625,1,-1,-1,-1
1,9,954.0062255859375,604.5133666992188,72.651611328125,193.336181640625,1,-1,-1,-1
1,10,1431.388671875,596.3353271484375,57.75830078125001,166.64373779296875,1,-1,-1,-1
1,11,1589.918701171875,675.8683471679688,98.344482421875,232.3433837890625,1,-1,-1,-1
1,12,1651.7230224609375,835.0494995117188,100.8843994140625,241.74285888671875,1,-1,-1,-1
1,13,394.8751525878906,784.5870971679688,99.9002685546875,272.51116943359375,1,-1,-1,-1
1,14,1227.0238037109375,587.4571533203125,54.9498291015625,184.9871826171875,1,-1,-1,-1
1,15,1001.0501098632812,567.0446166992188,65.24139404296875,178.48095703125,1,-1,-1,-1
1,16,1669.200439453125,668.9607543945312,79.1439208984375,191.50274658203125,1,-1,-1,-1
1,17,1071.285888671875,590.354736328125,56.499267578125,162.37286376953125,1,-1,-1,-1
1,18,864.9172973632812,534.8754272460938,52.655517578125,145.43389892578125,1,-1,-1,-1
1,19,1091.610107421875,541.6587524414062,54.242919921875,146.517822265625,1,-1,-1,-1
1,20,785.5166625976562,486.2082824707031,46.74591064453125,129.10812377929688,1,-1,-1,-1
1,21,1068.702880859375,513.8482666015625,45.2569580078125,116.52789306640625,1,-1,-1,-1
1,22,809.7317504882812,576.8836669921875,38.68280029296875,104.67022705078125,1,-1,-1,-1
1,23,1000.4846801757812,509.7807922363281,43.23895263671875,122.78176879882812,1,-1,-1,-1
1,24,1049.5963134765625,437.48248291015625,43.622314453125,125.39898681640625,1,-1,-1,-1
1,25,1219.5096435546875,440.6751403808594,38.8299560546875,108.14077758789062,1,-1,-1,-1
1,26,810.4517822265625,531.6539916992188,52.17755126953125,150.49127197265625,1,-1,-1,-1
1,27,940.610595703125,561.1576538085938,46.90216064453125,135.97509765625,1,-1,-1,-1
2,1,756.6942020066518,690.1113316559595,85.27707742797332,208.03084494850853,1,-1,-1,-1
2,2,195.05271460576205,814.1586651762655,117.67724338681819,265.2637999983858,1,-1,-1,-1
2,3,1164.2693840743364,608.0456739693634,69.76856857976236,193.36059217216555,1,-1,-1,-1
2,4,1471.4860135738586,639.3684591498256,76.18627383530189,205.16765651229986,1,-1,-1,-1
2,5,1026.9170956738017,607.2143484068312,72.22320389387394,189.3427280394499,1,-1,-1,-1
2,6,671.0109654495485,684.0325161011751,91.61571195343399,215.6840699251033,1,-1,-1,-1
2,7,345.16629785649155,812.6220123038804,114.68328225504062,262.30315556802043,1,-1,-1,-1
2,8,917.6930620687023,540.7199964286867,49.55860625870856,148.13907339553202,1,-1,-1,-1
2,9,953.816685489511,604.3410735327351,73.27220914752783,194.93115133490446,1,-1,-1,-1
2,10,1432.2659613290286,595.0302845348011,59.08857990844601,170.56347353596334,1,-1,-1,-1
2,11,1588.6630085233314,675.5413450130746,98.4714108007029,232.80427992639463,1,-1,-1,-1
2,12,1653.0332371063596,837.4822069908962,99.21129123472366,237.6898647339876,1,-1,-1,-1
2,13,396.8607070510811,782.7654928412319,96.92300995799731,264.1775931366219,1,-1,-1,-1
2,14,1226.6527006109882,587.2253811418517,55.25052413152289,185.93927052395404,1,-1,-1,-1
2,15,1001.1574078519205,565.8267534744641,66.4639868368357,181.9796258595364,1,-1,-1,-1
2,16,1660.0358090476732,667.6140288045584,84.89901138392766,205.46283614733989,1,-1,-1,-1
2,17,1070.939734168666,590.5875148300297,56.70123224537708,163.02459061047261,1,-1,-1,-1
2,18,863.7502259987366,530.2302911931818,55.3666608479554,152.94774533106275,1,-1,-1,-1
2,19,1091.6164702534736,541.6096014858277,54.132210133871624,146.23011968943698,1,-1,-1,-1
2,20,784.2503092124771,484.2327636214327,48.26816274837357,133.36916206296812,1,-1,-1,-1
2,21,1068.8709810530506,513.8148990347365,45.38345454711408,116.88482010266013,1,-1,-1,-1
2,23,1014.7159824994212,515.6921215215004,48.002923604431054,135.96876361941503,1,-1,-1,-1
2,24,1049.367373710641,436.5366977660124,44.24830296450048,127.1444283477531,1,-1,-1,-1
2,25,1218.1641614606351,441.1488274188081,42.1319174664494,117.32520035672779,1,-1,-1,-1
2,26,809.1340732137937,525.8812437451576,56.05816214598551,161.49955005488118,1,-1,-1,-1
3,1,756.5230656045,693.1285402407059,84.89762964496549,207.12715501801873,1,-1,-1,-1
3,2,199.3866631764484,813.1245172985232,118.5815908134837,267.20957742120254,1,-1,-1,-1
3,3,1167.796153104866,609.7043269947059,69.97599054092818,194.2830480076672,1,-1,-1,-1
3,4,1467.1116726589833,638.7186811730219,76.18378950243516,205.33493991869685,1,-1,-1,-1
3,5,1026.931250713728,608.7429918299182,73.30605415815306,192.2466930926715,1,-1,-1,-1
3,6,670.288081374805,685.4731843580248,91.3432631778104,214.88837954482622,1,-1,-1,-1
3,7,349.3666438688668,811.2543170055308,115.17299498570216,263.53461031703756,1,-1,-1,-1
3,8,917.2018704827118,540.5971842502292,50.00565680115052,149.52881370234357,1,-1,-1,-1
3,9,953.783200331364,605.794393537115,74.06338354926626,196.95802811596207,1,-1,-1,-1
3,10,1435.7901427449024,597.1299245481448,59.857330556314764,172.82684458084265,1,-1,-1,-1
3,11,1584.2646161635046,675.9104742689555,97.98174823969815,231.91118444268494,1,-1,-1,-1
3,12,1657.4070205564424,836.2939461096021,100.46704812510113,240.55231619677426,1,-1,-1,-1
3,13,396.7099656164464,781.0911854425722,97.30222518016399,264.93614611913966,1,-1,-1,-1
3,14,1226.5089691467344,587.0617347696159,55.45290235035434,186.65212310462337,1,-1,-1,-1
3,15,1001.169219449703,565.4772462509156,66.67050786155879,182.8860071577038,1,-1,-1,-1
3,16,1654.8983435989358,669.4801886329832,83.55616402760184,202.18631730685647,1,-1,-1,-1
3,17,1071.0970924820745,590.2436583827018,56.74289555490611,163.2288193431759,1,-1,-1,-1
3,18,864.1699646904985,530.1662696256592,56.089628180708914,155.00509973069651,1,-1,-1,-1
3,19,1092.072750812262,541.9870955343314,53.795070169692266,145.35718174392346,1,-1,-1,-1
3,20,785.8659999236287,484.216967912608,44.35222835242986,122.48316463080178,1,-1,-1,-1
3,21,1068.8359790860036,513.8081831927607,45.24981940227975,116.60527299187612,1,-1,-1,-1
3,24,1048.9334967081188,435.91143483651683,44.93924368724855,129.02912580244973,1,-1,-1,-1
3,25,1218.006378061153,441.05439246232777,43.03892561568204,119.76468698715087,1,-1,-1,-1
3,26,809.132931004139,526.3459171732135,56.22226557616494,161.8085862113413,1,-1,-1,-1
3,27,956.4805702690724,560.4310076278849,51.77663488928823,150.0155768332689,1,-1,-1,-1
4,1,756.3688543696313,694.6286033202691,84.73690931220102,206.73009093704738,1,-1,-1,-1
4,2,201.52444989142256,813.3404417167726,118.32475484167885,266.6831806380724,1,-1,-1,-1
4,3,1170.2207518616972,610.705117941006,70.13176925911765,195.12664502491512,1,-1,-1,-1
4,4,1464.7110265790516,638.5750940089963,75.80007064724711,204.6437036505958,1,-1,-1,-1
4,5,1030.5488121993437,609.7769995337221,73.91437811799064,193.86104746893716,1,-1,-1,-1
4,6,669.9908652073431,686.2144193596446,91.27318088447757,214.6066379792641,1,-1,-1,-1
4,7,351.35477790267385,811.1501447466546,115.04762075468392,263.6128543709128,1,-1,-1,-1
4,8,917.2684825189909,539.9386284004491,50.58967538004248,151.44992568437038,1,-1,-1,-1
4,9,954.9982036346796,606.8506315337268,74.76965384312382,198.8490898974611,1,-1,-1,-1
4,10,1438.6653202437815,600.2321187796317,58.098991860986686,168.02185836336022,1,-1,-1,-1
4,11,1581.4171821196408,674.8628097756479,98.53282238631039,233.71612348360915,1,-1,-1,-1
4,12,1659.6434466806402,836.3987372900716,100.45049373460517,240.5075245859371,1,-1,-1,-1
4,13,400.4168941157526,778.6706833385418,98.83714035447439,269.0076510377085,1,-1,-1,-1
4,14,1226.8158440719058,589.6927506601768,55.44634763328863,186.64731107046217,1,-1,-1,-1
4,15,1001.6064411043695,564.9748402188185,67.33014396456942,185.40609339057707,1,-1,-1,-1
4,16,1648.8879685778118,671.246882465351,82.61679902996546,199.7124899285865,1,-1,-1,-1
4,17,1071.2220682583945,590.330726247481,56.96820453388961,164.14990861548472,1,-1,-1,-1
4,18,864.5082058222573,529.8905271283417,56.836032655705786,157.305606481993,1,-1,-1,-1
4,19,1093.420198658967,543.0045959099596,52.766107514928656,142.6962277613696,1,-1,-1,-1
4,20,785.215091529958,484.2653977167008,46.89305933129224,129.72002428949912,1,-1,-1,-1
4,21,1069.0863449020178,514.5884075862738,44.96482510023685,115.8719312143866,1,-1,-1,-1
4,24,1049.2677799687572,436.50521666544586,44.58213431006631,127.91583726494807,1,-1,-1,-1
4,25,1219.4796616021467,442.24650432382066,41.950064808729174,116.55337449624034,1,-1,-1,-1
4,26,808.7368321728907,526.5335845324095,57.25997913668133,164.42114734759443,1,-1,-1,-1
4,29,1246.6621090908525,438.99805908203126,42.62634334173267,112.26322021484376,1,-1,-1,-1
4,27,954.6353484255867,560.2756729044378,52.76524714645751,152.77149473330587,1,-1,-1,-1
4,23,1011.8807670659452,518.9680560618893,48.20240460351909,135.9604367820996,1,-1,-1,-1
5,1,753.4783314821354,696.3004383066166,83.8313409731558,204.61306978079284,1,-1,-1,-1
5,2,206.54776897359602,814.5450763460726,117.4832793100701,264.4611045343869,1,-1,-1,-1
5,3,1171.10935925997,611.3458988041527,70.1639419087846,195.59288535206957,1,-1,-1,-1
5,4,1459.9909771275704,637.6593879242116,74.54046881186657,201.46561917925783,1,-1,-1,-1
5,5,1032.6794437400054,611.2912878533149,73.55359654221573,192.79725482760824,1,-1,-1,-1
5,6,669.8627849669274,687.5065858821199,90.47725018489088,212.62723400971885,1,-1,-1,-1
5,7,351.66298822147445,810.3127772803152,115.5423722535362,265.43015685450496,1,-1,-1,-1
5,8,916.8097100098365,540.0595762574231,50.81269488638063,152.3662722955582,1,-1,-1,-1
5,9,955.7641336266627,608.4266859060518,74.57088468271242,198.10459828639281,1,-1,-1,-1
5,10,1439.4193872847068,600.5822541230858,58.32007195057145,169.31598474361127,1,-1,-1,-1
5,11,1576.8109544768877,675.6032670661913,97.42809799822881,232.1558065367088,1,-1,-1,-1
5,12,1664.6570639346473,836.0233910194729,100.95833028676488,241.47646999990477,1,-1,-1,-1
5,13,401.3023186885865,776.8782953708654,100.318265844049,272.9336899255286,1,-1,-1,-1
5,14,1226.3022652575514,589.7410546771354,55.859434468289464,188.04078434634053,1,-1,-1,-1
5,15,1001.3254150717388,564.0064543095974,68.336231901619,189.05323834057623,1,-1,-1,-1
5,16,1646.5606076838005,672.5846387890017,81.29777373816982,196.28878299270568,1,-1,-1,-1
5,17,1071.1889442113038,591.3551878104097,56.59036531311865,163.17389883651038,1,-1,-1,-1
5,18,864.690074746125,529.5972880911403,57.22116359489241,158.6101098749375,1,-1,-1,-1
